rp_entry_confirm_bars,rp_exit_confirm_bars,regime_ema_window,regime_min_slope,max_hold_bars,risk_per_trade,return_pct,annual_return,max_drawdown,calmar,net_pnl,closed_trades,total_trades,win_rate
4,2,30,0.002,40,0.003,0.10883332009039252,0.06802085792970547,0.17313580753201818,0.3928757366792903,10883.332009039252,20,40,0.35
4,2,30,0.002,40,0.005,0.10883332009039252,0.06802085792970547,0.17313580753201818,0.3928757366792903,10883.332009039252,20,40,0.35
4,2,30,0.002,60,0.003,0.10883332009039252,0.06802085792970547,0.17313580753201818,0.3928757366792903,10883.332009039252,20,40,0.35
4,2,30,0.002,60,0.005,0.10883332009039252,0.06802085792970547,0.17313580753201818,0.3928757366792903,10883.332009039252,20,40,0.35
2,3,20,0.003,40,0.003,0.20135649633205627,0.12396001647088628,0.31977574917195606,0.3876467080192128,20135.649633205627,19,38,0.3157894736842105
2,3,20,0.003,40,0.005,0.20135649633205627,0.12396001647088628,0.31977574917195606,0.3876467080192128,20135.649633205627,19,38,0.3157894736842105
4,3,60,0.003,20,0.003,0.10776344984530253,0.06736432139300108,0.17656775812614653,0.3815210778452175,10776.344984530253,15,30,0.4
4,3,60,0.003,20,0.005,0.10776344984530253,0.06736432139300108,0.17656775812614653,0.3815210778452175,10776.344984530253,15,30,0.4
4,4,40,0.0,60,0.003,0.2341018981725008,0.14337960309007403,0.37885778497384703,0.37845230790221634,23410.18981725008,14,28,0.42857142857142855
4,4,40,0.0,60,0.005,0.2341018981725008,0.14337960309007403,0.37885778497384703,0.37845230790221634,23410.18981725008,14,28,0.42857142857142855
4,4,30,0.0,60,0.003,0.21604552278989955,0.1326947704852215,0.3585993062021001,0.37003632798563507,21604.552278989955,15,30,0.4
4,4,30,0.0,60,0.005,0.21604552278989955,0.1326947704852215,0.3585993062021001,0.37003632798563507,21604.552278989955,15,30,0.4
2,4,60,0.0,20,0.003,0.20493811267634096,0.12609336356008294,0.34100881733485994,0.3697656985692051,20493.811267634097,17,34,0.4117647058823529
2,4,60,0.0,20,0.005,0.20493811267634096,0.12609336356008294,0.34100881733485994,0.3697656985692051,20493.811267634097,17,34,0.4117647058823529
2,3,30,0.0,40,0.003,0.1827788967468031,0.11285721311093488,0.3074732619638296,0.3670472430354322,18277.889674680308,20,41,0.3
2,3,30,0.0,40,0.005,0.1827788967468031,0.11285721311093488,0.3074732619638296,0.3670472430354322,18277.889674680308,20,41,0.3
4,4,30,0.001,60,0.003,0.20892031300695263,0.1284626131186395,0.3623574833530285,0.3545190013186072,20892.031300695264,15,30,0.4
4,4,30,0.001,60,0.005,0.20892031300695263,0.1284626131186395,0.3623574833530285,0.3545190013186072,20892.031300695264,15,30,0.4
4,3,60,0.0,40,0.003,0.15486634368778948,0.09605563607826495,0.27206980719779333,0.35305511136130224,15486.634368778949,15,30,0.4
4,3,60,0.0,40,0.005,0.15486634368778948,0.09605563607826495,0.27206980719779333,0.35305511136130224,15486.634368778949,15,30,0.4
4,3,20,0.0,60,0.003,0.16479011308924732,0.1020458253600447,0.29264578789755313,0.34870081709758965,16479.01130892473,18,36,0.3888888888888889
4,3,20,0.0,60,0.005,0.16479011308924732,0.1020458253600447,0.29264578789755313,0.34870081709758965,16479.01130892473,18,36,0.3888888888888889
4,4,20,0.0,40,0.003,0.2221168016600801,0.13629382690516123,0.392511769629421,0.3472350065676737,22211.68016600801,16,32,0.375
4,4,20,0.0,40,0.005,0.2221168016600801,0.13629382690516123,0.392511769629421,0.3472350065676737,22211.68016600801,16,32,0.375
3,3,20,0.0,40,0.003,0.21625015147868296,0.13281618051422672,0.38972508221587465,0.3407945410109833,21625.015147868296,20,41,0.4
3,3,20,0.0,40,0.005,0.21625015147868296,0.13281618051422672,0.38972508221587465,0.3407945410109833,21625.015147868296,20,41,0.4
4,4,60,0.0,40,0.003,0.1954690622539194,0.12044821267352201,0.35842834835799764,0.33604544178860135,19546.90622539194,13,26,0.46153846153846156
4,4,60,0.0,40,0.005,0.1954690622539194,0.12044821267352201,0.35842834835799764,0.33604544178860135,19546.90622539194,13,26,0.46153846153846156
4,4,20,0.001,40,0.003,0.2155078432473376,0.1323757198041371,0.39579694208208355,0.3344536193427284,21550.78432473376,16,32,0.375
4,4,20,0.001,40,0.005,0.2155078432473376,0.1323757198041371,0.39579694208208355,0.3344536193427284,21550.78432473376,16,32,0.375
2,4,30,0.0,20,0.003,0.1809821134068095,0.1117800297333118,0.33462940700609617,0.33404126294039493,18098.21134068095,19,38,0.3684210526315789
2,4,30,0.0,20,0.005,0.1809821134068095,0.1117800297333118,0.33462940700609617,0.33404126294039493,18098.21134068095,19,38,0.3684210526315789
3,3,30,0.001,60,0.003,0.16928511839674132,0.10475300244310648,0.31451806390564074,0.33305877933463834,16928.51183967413,18,37,0.3888888888888889
3,3,30,0.001,60,0.005,0.16928511839674132,0.10475300244310648,0.31451806390564074,0.33305877933463834,16928.51183967413,18,37,0.3888888888888889
4,3,20,0.001,60,0.003,0.15849116571652194,0.09824581037117719,0.2964710152117615,0.33138420058029205,15849.116571652194,18,36,0.3888888888888889
4,3,20,0.001,60,0.005,0.15849116571652194,0.09824581037117719,0.2964710152117615,0.33138420058029205,15849.116571652194,18,36,0.3888888888888889
4,4,20,0.003,40,0.003,0.18469120710967066,0.1140030033815862,0.35859930620210023,0.31791194631407377,18469.120710967065,15,30,0.3333333333333333
4,4,20,0.003,40,0.005,0.18469120710967066,0.1140030033815862,0.35859930620210023,0.31791194631407377,18469.120710967065,15,30,0.3333333333333333
2,3,60,0.0,20,0.003,0.13820838604231553,0.08595836859573325,0.27901165141666817,0.30808164519038467,13820.838604231554,19,38,0.3684210526315789
2,3,60,0.0,20,0.005,0.13820838604231553,0.08595836859573325,0.27901165141666817,0.30808164519038467,13820.838604231554,19,38,0.3684210526315789
2,3,30,0.0,60,0.003,0.152463153363404,0.09460221505837496,0.3074732619638295,0.3076762332248056,15246.315336340398,19,39,0.3157894736842105
2,3,30,0.0,60,0.005,0.152463153363404,0.09460221505837496,0.3074732619638295,0.3076762332248056,15246.315336340398,19,39,0.3157894736842105
4,3,20,0.002,40,0.003,0.14681036333205688,0.09117912996988453,0.2968600331265256,0.30714518559331566,14681.036333205688,18,36,0.3333333333333333
4,3,20,0.002,40,0.005,0.14681036333205688,0.09117912996988453,0.2968600331265256,0.30714518559331566,14681.036333205688,18,36,0.3333333333333333
4,4,40,0.0,20,0.003,0.18508474099444297,0.11423871196116919,0.3788577849738473,0.3015345506732959,18508.4740994443,16,32,0.4375
4,4,40,0.0,20,0.005,0.18508474099444297,0.11423871196116919,0.3788577849738473,0.3015345506732959,18508.4740994443,16,32,0.4375
2,3,20,0.0,40,0.003,0.18658355466895227,0.11513617191690773,0.38535383627191294,0.2987803962996374,18658.355466895227,21,43,0.42857142857142855
2,3,20,0.0,40,0.005,0.18658355466895227,0.11513617191690773,0.38535383627191294,0.2987803962996374,18658.355466895227,21,43,0.42857142857142855
4,3,40,0.002,20,0.003,0.10549447853184421,0.06597118232777133,0.22619237959989952,0.29165961490154746,10549.447853184422,17,34,0.35294117647058826
4,3,40,0.002,20,0.005,0.10549447853184421,0.06597118232777133,0.22619237959989952,0.29165961490154746,10549.447853184422,17,34,0.35294117647058826
4,3,60,0.0,60,0.003,0.12700716958336314,0.079138541865442,0.2720698071977938,0.2908758699854871,12700.716958336314,15,30,0.4
4,3,60,0.0,60,0.005,0.12700716958336314,0.079138541865442,0.2720698071977938,0.2908758699854871,12700.716958336314,15,30,0.4
2,3,30,0.001,40,0.003,0.14476140240847876,0.08993685628587889,0.31451806390564063,0.28595132237893045,14476.140240847875,20,41,0.35
2,3,30,0.001,40,0.005,0.14476140240847876,0.08993685628587889,0.31451806390564063,0.28595132237893045,14476.140240847875,20,41,0.35
4,4,60,0.0,60,0.003,0.16063047050965645,0.09953724454014434,0.3584283483579977,0.2777047211698967,16063.047050965644,13,26,0.46153846153846156
4,4,60,0.0,60,0.005,0.16063047050965645,0.09953724454014434,0.3584283483579977,0.2777047211698967,16063.047050965644,13,26,0.46153846153846156
3,4,20,0.0,40,0.003,0.18799551547531737,0.11598124974282964,0.4395588154854465,0.263858318060896,18799.551547531737,17,34,0.35294117647058826
3,4,20,0.0,40,0.005,0.18799551547531737,0.11598124974282964,0.4395588154854465,0.263858318060896,18799.551547531737,17,34,0.35294117647058826
4,3,20,0.003,60,0.003,0.10801550264439139,0.06751901682277395,0.2611931497201283,0.25850224975318614,10801.550264439138,17,34,0.29411764705882354
4,3,20,0.003,60,0.005,0.10801550264439139,0.06751901682277395,0.2611931497201283,0.25850224975318614,10801.550264439138,17,34,0.29411764705882354
4,4,30,0.0,20,0.003,0.14899367587890128,0.09250197396799043,0.3585993062021004,0.25795357762309196,14899.367587890127,17,34,0.47058823529411764
4,4,30,0.0,20,0.005,0.14899367587890128,0.09250197396799043,0.3585993062021004,0.25795357762309196,14899.367587890127,17,34,0.47058823529411764
2,3,20,0.001,40,0.003,0.16038683020723926,0.09939020982067626,0.3886777173683123,0.25571368097362207,16038.683020723925,20,41,0.45
2,3,20,0.001,40,0.005,0.16038683020723926,0.09939020982067626,0.3886777173683123,0.25571368097362207,16038.683020723925,20,41,0.45
3,3,20,0.001,40,0.003,0.1593986255281164,0.09879372228661887,0.39302532450572475,0.25136731942366186,15939.862552811639,20,41,0.4
3,3,20,0.001,40,0.005,0.1593986255281164,0.09879372228661887,0.39302532450572475,0.25136731942366186,15939.862552811639,20,41,0.4
2,4,30,0.001,20,0.003,0.1430223722129168,0.08888185852837838,0.35601313886348734,0.24965892779159474,14302.237221291682,19,38,0.42105263157894735
2,4,30,0.001,20,0.005,0.1430223722129168,0.08888185852837838,0.35601313886348734,0.24965892779159474,14302.237221291682,19,38,0.42105263157894735
4,4,30,0.001,20,0.003,0.14226134487114905,0.08841999142722745,0.36235748335302886,0.2440131513472395,14226.134487114905,17,34,0.47058823529411764
4,4,30,0.001,20,0.005,0.14226134487114905,0.08841999142722745,0.36235748335302886,0.2440131513472395,14226.134487114905,17,34,0.47058823529411764
4,3,30,0.003,20,0.003,0.07135297303166328,0.04488140558831577,0.18398658346282265,0.24393846955359522,7135.297303166328,17,34,0.29411764705882354
4,3,30,0.003,20,0.005,0.07135297303166328,0.04488140558831577,0.18398658346282265,0.24393846955359522,7135.297303166328,17,34,0.29411764705882354
2,4,20,0.0,40,0.003,0.17174437022662534,0.10623252079096268,0.43554451605538996,0.24390737771900373,17174.437022662532,18,36,0.3888888888888889
2,4,20,0.0,40,0.005,0.17174437022662534,0.10623252079096268,0.43554451605538996,0.24390737771900373,17174.437022662532,18,36,0.3888888888888889
4,4,20,0.0,60,0.003,0.1517501459430455,0.0941707850551885,0.39251176962942086,0.23991837275121008,15175.01459430455,16,32,0.375
4,4,20,0.0,60,0.005,0.1517501459430455,0.0941707850551885,0.39251176962942086,0.23991837275121008,15175.01459430455,16,32,0.375
3,2,30,0.003,20,0.003,0.08347844430074387,0.05239906779970083,0.22130316542276898,0.23677504883221928,8347.844430074387,20,40,0.3
3,2,30,0.003,20,0.005,0.08347844430074387,0.05239906779970083,0.22130316542276898,0.23677504883221928,8347.844430074387,20,40,0.3
4,4,20,0.001,60,0.003,0.1455217160531458,0.0903979243556503,0.3957969420820836,0.22839470128322226,14552.17160531458,16,32,0.375
4,4,20,0.001,60,0.005,0.1455217160531458,0.0903979243556503,0.3957969420820836,0.22839470128322226,14552.17160531458,16,32,0.375
3,3,60,0.0,20,0.003,0.10124801456401605,0.06336107851828254,0.2790116514166681,0.22709115621720363,10124.801456401605,18,36,0.3888888888888889
3,3,60,0.0,20,0.005,0.10124801456401605,0.06336107851828254,0.2790116514166681,0.22709115621720363,10124.801456401605,18,36,0.3888888888888889
2,3,30,0.001,60,0.003,0.11363628101508948,0.07096541425055247,0.31451806390564024,0.22563223672851768,11363.628101508948,19,39,0.3684210526315789
2,3,30,0.001,60,0.005,0.11363628101508948,0.07096541425055247,0.31451806390564024,0.22563223672851768,11363.628101508948,19,39,0.3684210526315789
3,3,30,0.0,20,0.003,0.11087546330857004,0.06927340146699712,0.3074732619638293,0.22529894477506257,11087.546330857003,20,41,0.4
3,3,30,0.0,20,0.005,0.11087546330857004,0.06927340146699712,0.3074732619638293,0.22529894477506257,11087.546330857003,20,41,0.4
4,3,40,0.0,20,0.003,0.09975987004436537,0.06244552118854996,0.28452817732072505,0.21947042917355877,9975.987004436538,18,36,0.3333333333333333
4,3,40,0.0,20,0.005,0.09975987004436537,0.06244552118854996,0.28452817732072505,0.21947042917355877,9975.987004436538,18,36,0.3333333333333333
3,2,30,0.003,40,0.003,0.07638503255635719,0.04800495823686379,0.2264012061828431,0.21203490496466115,7638.503255635718,20,40,0.3
3,2,30,0.003,40,0.005,0.07638503255635719,0.04800495823686379,0.2264012061828431,0.21203490496466115,7638.503255635718,20,40,0.3
3,2,30,0.003,60,0.003,0.07638503255635719,0.04800495823686379,0.2264012061828431,0.21203490496466115,7638.503255635718,20,40,0.3
3,2,30,0.003,60,0.005,0.07638503255635719,0.04800495823686379,0.2264012061828431,0.21203490496466115,7638.503255635718,20,40,0.3
4,4,20,0.002,40,0.003,0.13227833051798982,0.08235092246652798,0.40153990712226706,0.20508776588786853,13227.833051798982,16,32,0.375
4,4,20,0.002,40,0.005,0.13227833051798982,0.08235092246652798,0.40153990712226706,0.20508776588786853,13227.833051798982,16,32,0.375
4,4,20,0.003,60,0.003,0.11647943047060645,0.07270629471227585,0.3585993062021001,0.2027507958180485,11647.943047060646,15,30,0.3333333333333333
4,4,20,0.003,60,0.005,0.11647943047060645,0.07270629471227585,0.3585993062021001,0.2027507958180485,11647.943047060646,15,30,0.3333333333333333
2,4,20,0.001,40,0.003,0.13935696698641434,0.08665629837718036,0.4385969761919063,0.19757614183656447,13935.696698641434,17,34,0.4117647058823529
2,4,20,0.001,40,0.005,0.13935696698641434,0.08665629837718036,0.4385969761919063,0.19757614183656447,13935.696698641434,17,34,0.4117647058823529
4,4,60,0.0,20,0.003,0.11233800688042116,0.0701699353686065,0.3584283483579977,0.19577116511588216,11233.800688042116,15,30,0.4666666666666667
4,4,60,0.0,20,0.005,0.11233800688042116,0.0701699353686065,0.3584283483579977,0.19577116511588216,11233.800688042116,15,30,0.4666666666666667
3,4,20,0.001,40,0.003,0.1324647039929191,0.08246440375733766,0.4425895671093611,0.18632252065029184,13246.47039929191,17,34,0.35294117647058826
3,4,20,0.001,40,0.005,0.1324647039929191,0.08246440375733766,0.4425895671093611,0.18632252065029184,13246.47039929191,17,34,0.35294117647058826
4,2,20,0.003,20,0.003,0.057630036593708064,0.036335971745363294,0.20572465850339608,0.1766242900083048,5763.003659370806,21,42,0.3333333333333333
4,2,20,0.003,20,0.005,0.057630036593708064,0.036335971745363294,0.20572465850339608,0.1766242900083048,5763.003659370806,21,42,0.3333333333333333
2,4,20,0.003,40,0.003,0.11771174203796385,0.07346034776523891,0.4161745166425717,0.17651332512588647,11771.174203796385,16,32,0.3125
2,4,20,0.003,40,0.005,0.11771174203796385,0.07346034776523891,0.4161745166425717,0.17651332512588647,11771.174203796385,16,32,0.3125
3,4,20,0.003,40,0.003,0.11771174203796385,0.07346034776523891,0.4161745166425717,0.17651332512588647,11771.174203796385,16,32,0.3125
3,4,20,0.003,40,0.005,0.11771174203796385,0.07346034776523891,0.4161745166425717,0.17651332512588647,11771.174203796385,16,32,0.3125
3,4,20,0.0,60,0.003,0.1240542573955105,0.0773365782045381,0.4395588154854465,0.1759413654783103,12405.42573955105,17,34,0.35294117647058826
3,4,20,0.0,60,0.005,0.1240542573955105,0.0773365782045381,0.4395588154854465,0.1759413654783103,12405.42573955105,17,34,0.35294117647058826
2,2,30,0.002,40,0.003,0.06249336188336136,0.03936900031055446,0.22983010651898947,0.17129609739488869,6249.336188336136,24,48,0.375
2,2,30,0.002,40,0.005,0.06249336188336136,0.03936900031055446,0.22983010651898947,0.17129609739488869,6249.336188336136,24,48,0.375
2,2,30,0.002,60,0.003,0.06249336188336136,0.03936900031055446,0.22983010651898947,0.17129609739488869,6249.336188336136,24,48,0.375
2,2,30,0.002,60,0.005,0.06249336188336136,0.03936900031055446,0.22983010651898947,0.17129609739488869,6249.336188336136,24,48,0.375
4,3,20,0.002,60,0.003,0.08018705382304034,0.05036147428810045,0.29686003312652565,0.1696472029518225,8018.705382304033,18,36,0.3333333333333333
4,3,20,0.002,60,0.005,0.08018705382304034,0.05036147428810045,0.29686003312652565,0.1696472029518225,8018.705382304033,18,36,0.3333333333333333
2,2,30,0.002,20,0.003,0.061810671008870124,0.03894354246743359,0.22983010651898947,0.16944491327647676,6181.067100887012,24,48,0.375
2,2,30,0.002,20,0.005,0.061810671008870124,0.03894354246743359,0.22983010651898947,0.16944491327647676,6181.067100887012,24,48,0.375
4,3,30,0.0,20,0.003,0.07023098370025488,0.04418422710813985,0.26119314972012814,0.16916303951877693,7023.098370025487,19,38,0.3684210526315789
4,3,30,0.0,20,0.005,0.07023098370025488,0.04418422710813985,0.26119314972012814,0.16916303951877693,7023.098370025487,19,38,0.3684210526315789
4,2,20,0.002,20,0.003,0.05531711088973956,0.03489173217274155,0.20746165517502294,0.16818400558554059,5531.711088973956,22,44,0.36363636363636365
4,2,20,0.002,20,0.005,0.05531711088973956,0.03489173217274155,0.20746165517502294,0.16818400558554059,5531.711088973956,22,44,0.36363636363636365
4,2,40,0.0,20,0.003,0.04797764994443045,0.03030119041965551,0.1887479695780365,0.16053783512159955,4797.764994443045,21,42,0.38095238095238093
4,2,40,0.0,20,0.005,0.04797764994443045,0.03030119041965551,0.1887479695780365,0.16053783512159955,4797.764994443045,21,42,0.38095238095238093
2,4,20,0.0,60,0.003,0.11067431030487235,0.06915006189751938,0.4355445160553899,0.15876692128692832,11067.431030487234,17,34,0.4117647058823529
2,4,20,0.0,60,0.005,0.11067431030487235,0.06915006189751938,0.4355445160553899,0.15876692128692832,11067.431030487234,17,34,0.4117647058823529
3,2,30,0.002,40,0.003,0.05234071052849642,0.03303151318403441,0.21379283304672536,0.15450243449842507,5234.071052849642,22,44,0.36363636363636365
3,2,30,0.002,40,0.005,0.05234071052849642,0.03303151318403441,0.21379283304672536,0.15450243449842507,5234.071052849642,22,44,0.36363636363636365
3,2,30,0.002,60,0.003,0.05234071052849642,0.03303151318403441,0.21379283304672536,0.15450243449842507,5234.071052849642,22,44,0.36363636363636365
3,2,30,0.002,60,0.005,0.05234071052849642,0.03303151318403441,0.21379283304672536,0.15450243449842507,5234.071052849642,22,44,0.36363636363636365
3,3,20,0.003,60,0.003,0.07856451234345499,0.049356182039755225,0.31977574917195595,0.15434623221917454,7856.451234345499,19,38,0.3157894736842105
3,3,20,0.003,60,0.005,0.07856451234345499,0.049356182039755225,0.31977574917195595,0.15434623221917454,7856.451234345499,19,38,0.3157894736842105
3,2,30,0.002,20,0.003,0.051664543104109034,0.03260864954336018,0.21379283304672536,0.15252452141945008,5166.454310410903,22,44,0.36363636363636365
3,2,30,0.002,20,0.005,0.051664543104109034,0.03260864954336018,0.21379283304672536,0.15252452141945008,5166.454310410903,22,44,0.36363636363636365
4,2,20,0.003,40,0.003,0.050705851472856445,0.03200893085081025,0.21092468999944072,0.15175525848062224,5070.585147285645,21,42,0.3333333333333333
4,2,20,0.003,40,0.005,0.050705851472856445,0.03200893085081025,0.21092468999944072,0.15175525848062224,5070.585147285645,21,42,0.3333333333333333
4,2,20,0.003,60,0.003,0.050705851472856445,0.03200893085081025,0.21092468999944072,0.15175525848062224,5070.585147285645,21,42,0.3333333333333333
4,2,20,0.003,60,0.005,0.050705851472856445,0.03200893085081025,0.21092468999944072,0.15175525848062224,5070.585147285645,21,42,0.3333333333333333
4,3,30,0.001,20,0.003,0.06396014915322332,0.040282777146530835,0.26552206150728325,0.15171160135567824,6396.014915322332,19,38,0.3684210526315789
4,3,30,0.001,20,0.005,0.06396014915322332,0.040282777146530835,0.26552206150728325,0.15171160135567824,6396.014915322332,19,38,0.3684210526315789
3,3,20,0.002,40,0.003,0.09470414253166236,0.05933169994381604,0.3933609525007056,0.15083271373690713,9470.414253166236,20,41,0.35
3,3,20,0.002,40,0.005,0.09470414253166236,0.05933169994381604,0.3933609525007056,0.15083271373690713,9470.414253166236,20,41,0.35
3,4,20,0.0,20,0.003,0.10200876678064742,0.06382894577372444,0.4395588154854465,0.1452113881579922,10200.876678064742,20,40,0.4
3,4,20,0.0,20,0.005,0.10200876678064742,0.06382894577372444,0.4395588154854465,0.1452113881579922,10200.876678064742,20,40,0.4
4,2,20,0.002,40,0.003,0.04840806823382474,0.030570721449737936,0.2126503147488522,0.1437605276335616,4840.806823382474,22,44,0.36363636363636365
4,2,20,0.002,40,0.005,0.04840806823382474,0.030570721449737936,0.2126503147488522,0.1437605276335616,4840.806823382474,22,44,0.36363636363636365
4,2,20,0.002,60,0.003,0.04840806823382474,0.030570721449737936,0.2126503147488522,0.1437605276335616,4840.806823382474,22,44,0.36363636363636365
4,2,20,0.002,60,0.005,0.04840806823382474,0.030570721449737936,0.2126503147488522,0.1437605276335616,4840.806823382474,22,44,0.36363636363636365
2,3,20,0.003,60,0.003,0.07295374373753483,0.04587562921461208,0.319775749171956,0.14346187706042382,7295.374373753482,19,38,0.3157894736842105
2,3,20,0.003,60,0.005,0.07295374373753483,0.04587562921461208,0.319775749171956,0.14346187706042382,7295.374373753482,19,38,0.3157894736842105
2,3,20,0.002,40,0.003,0.08900941443204924,0.05581805986229815,0.39336095250070585,0.14190035769297155,8900.941443204923,20,41,0.35
2,3,20,0.002,40,0.005,0.08900941443204924,0.05581805986229815,0.39336095250070585,0.14190035769297155,8900.941443204923,20,41,0.35
4,4,20,0.0,20,0.003,0.08824349835610687,0.055344982319308844,0.39251176962942097,0.14100209624684953,8824.349835610687,18,36,0.4444444444444444
4,4,20,0.0,20,0.005,0.08824349835610687,0.055344982319308844,0.39251176962942097,0.14100209624684953,8824.349835610687,18,36,0.4444444444444444
3,3,20,0.0,60,0.003,0.0862555430754488,0.05411653281039941,0.38972508221587454,0.1388582241171315,8625.55430754488,20,41,0.4
3,3,20,0.0,60,0.005,0.0862555430754488,0.05411653281039941,0.38972508221587454,0.1388582241171315,8625.55430754488,20,41,0.4
4,2,40,0.0,40,0.003,0.04111665791540232,0.025999346706613302,0.18874796957803652,0.1377463649793809,4111.665791540232,21,42,0.38095238095238093
4,2,40,0.0,40,0.005,0.04111665791540232,0.025999346706613302,0.18874796957803652,0.1377463649793809,4111.665791540232,21,42,0.38095238095238093
4,2,40,0.0,60,0.003,0.04111665791540232,0.025999346706613302,0.18874796957803652,0.1377463649793809,4111.665791540232,21,42,0.38095238095238093
4,2,40,0.0,60,0.005,0.04111665791540232,0.025999346706613302,0.18874796957803652,0.1377463649793809,4111.665791540232,21,42,0.38095238095238093
3,3,30,0.001,20,0.003,0.06791983233913634,0.042747293854048074,0.3145180639056404,0.13591363663892078,6791.983233913634,20,41,0.4
3,3,30,0.001,20,0.005,0.06791983233913634,0.042747293854048074,0.3145180639056404,0.13591363663892078,6791.983233913634,20,41,0.4
4,2,30,0.003,20,0.003,0.037455613239994856,0.023699660928519606,0.17804013821361112,0.13311414586796683,3745.5613239994855,19,38,0.3157894736842105
4,2,30,0.003,20,0.005,0.037455613239994856,0.023699660928519606,0.17804013821361112,0.13311414586796683,3745.5613239994855,19,38,0.3157894736842105
4,4,20,0.001,20,0.003,0.08235849946418122,0.05170599865914238,0.39579694208208366,0.13063769110277554,8235.849946418122,18,36,0.4444444444444444
4,4,20,0.001,20,0.005,0.08235849946418122,0.05170599865914238,0.39579694208208366,0.13063769110277554,8235.849946418122,18,36,0.4444444444444444
2,4,20,0.0,20,0.003,0.09051528785304588,0.05674782919845289,0.4355445160553899,0.13029168570965557,9051.528785304588,21,42,0.42857142857142855
2,4,20,0.0,20,0.005,0.09051528785304588,0.05674782919845289,0.4355445160553899,0.13029168570965557,9051.528785304588,21,42,0.42857142857142855
4,4,20,0.003,20,0.003,0.06787080473437847,0.04271679925291161,0.3585993062021002,0.11912125459840456,6787.080473437847,17,34,0.4117647058823529
4,4,20,0.003,20,0.005,0.06787080473437847,0.04271679925291161,0.3585993062021002,0.11912125459840456,6787.080473437847,17,34,0.4117647058823529
2,4,20,0.001,60,0.003,0.07803357230848415,0.049027103679259776,0.4385969761919063,0.11178167278975533,7803.3572308484145,17,34,0.4117647058823529
2,4,20,0.001,60,0.005,0.07803357230848415,0.049027103679259776,0.4385969761919063,0.11178167278975533,7803.3572308484145,17,34,0.4117647058823529
2,3,20,0.0,60,0.003,0.06774201012825652,0.04263668808144061,0.38535383627191266,0.11064295737633552,6774.201012825652,20,41,0.45
2,3,20,0.0,60,0.005,0.06774201012825652,0.04263668808144061,0.38535383627191266,0.11064295737633552,6774.201012825652,20,41,0.45
4,2,30,0.003,40,0.003,0.03066350780407476,0.019425380755539123,0.18342141715615032,0.10590573912642878,3066.350780407476,19,38,0.3157894736842105
4,2,30,0.003,40,0.005,0.03066350780407476,0.019425380755539123,0.18342141715615032,0.10590573912642878,3066.350780407476,19,38,0.3157894736842105
4,2,30,0.003,60,0.003,0.03066350780407476,0.019425380755539123,0.18342141715615032,0.10590573912642878,3066.350780407476,19,38,0.3157894736842105
4,2,30,0.003,60,0.005,0.03066350780407476,0.019425380755539123,0.18342141715615032,0.10590573912642878,3066.350780407476,19,38,0.3157894736842105
4,4,20,0.002,60,0.003,0.06708436595487147,0.04222757397700061,0.401539907122267,0.10516407766200561,6708.436595487146,16,32,0.375
4,4,20,0.002,60,0.005,0.06708436595487147,0.04222757397700061,0.401539907122267,0.10516407766200561,6708.436595487146,16,32,0.375
4,2,60,0.001,20,0.003,0.036409122432181175,0.023041766459093838,0.2205885253690639,0.10445587058775133,3640.9122432181175,18,36,0.3888888888888889
4,2,60,0.001,20,0.005,0.036409122432181175,0.023041766459093838,0.2205885253690639,0.10445587058775133,3640.9122432181175,18,36,0.3888888888888889
4,2,30,0.0,20,0.003,0.033736987088903846,0.021360787593514674,0.20488129700137156,0.10425933409320264,3373.6987088903843,22,44,0.36363636363636365
4,2,30,0.0,20,0.005,0.033736987088903846,0.021360787593514674,0.20488129700137156,0.10425933409320264,3373.6987088903843,22,44,0.36363636363636365
3,4,20,0.001,60,0.003,0.07151227028334266,0.04498036776234682,0.44258956710936115,0.10162997753454149,7151.227028334266,17,34,0.35294117647058826
3,4,20,0.001,60,0.005,0.07151227028334266,0.04498036776234682,0.44258956710936115,0.10162997753454149,7151.227028334266,17,34,0.35294117647058826
2,4,20,0.002,40,0.003,0.06826215783497609,0.04296020217906604,0.45526056274493876,0.09436398777887256,6826.21578349761,17,34,0.35294117647058826
2,4,20,0.002,40,0.005,0.06826215783497609,0.04296020217906604,0.45526056274493876,0.09436398777887256,6826.21578349761,17,34,0.35294117647058826
3,4,20,0.002,40,0.003,0.06826215783497609,0.04296020217906604,0.45526056274493876,0.09436398777887256,6826.21578349761,17,34,0.35294117647058826
3,4,20,0.002,40,0.005,0.06826215783497609,0.04296020217906604,0.45526056274493876,0.09436398777887256,6826.21578349761,17,34,0.35294117647058826
2,4,20,0.003,60,0.003,0.05755335421115015,0.03628810803600757,0.4161745166425715,0.08719444988789007,5755.3354211150145,16,32,0.3125
2,4,20,0.003,60,0.005,0.05755335421115015,0.03628810803600757,0.4161745166425715,0.08719444988789007,5755.3354211150145,16,32,0.3125
3,4,20,0.003,60,0.003,0.05755335421115015,0.03628810803600757,0.4161745166425715,0.08719444988789007,5755.3354211150145,16,32,0.3125
3,4,20,0.003,60,0.005,0.05755335421115015,0.03628810803600757,0.4161745166425715,0.08719444988789007,5755.3354211150145,16,32,0.3125
4,2,30,0.001,20,0.003,0.027679982844110638,0.01754461425733833,0.20488129700137156,0.0856330690703353,2767.9982844110637,22,44,0.36363636363636365
